,Id,Province_State,Country_Region,Date,ConfirmedCases,Fatalities
8308,12401,,Grenada,2020-01-22,0.0,0.0
8309,12402,,Grenada,2020-01-23,0.0,0.0
8310,12403,,Grenada,2020-01-24,0.0,0.0
8311,12404,,Grenada,2020-01-25,0.0,0.0
8312,12405,,Grenada,2020-01-26,0.0,0.0
8313,12406,,Grenada,2020-01-27,0.0,0.0
8314,12407,,Grenada,2020-01-28,0.0,0.0
8315,12408,,Grenada,2020-01-29,0.0,0.0
8316,12409,,Grenada,2020-01-30,0.0,0.0
8317,12410,,Grenada,2020-01-31,0.0,0.0
8318,12411,,Grenada,2020-02-01,0.0,0.0
8319,12412,,Grenada,2020-02-02,0.0,0.0
8320,12413,,Grenada,2020-02-03,0.0,0.0
8321,12414,,Grenada,2020-02-04,0.0,0.0
8322,12415,,Grenada,2020-02-05,0.0,0.0
8323,12416,,Grenada,2020-02-06,0.0,0.0
8324,12417,,Grenada,2020-02-07,0.0,0.0
8325,12418,,Grenada,2020-02-08,0.0,0.0
8326,12419,,Grenada,2020-02-09,0.0,0.0
8327,12420,,Grenada,2020-02-10,0.0,0.0
8328,12421,,Grenada,2020-02-11,0.0,0.0
8329,12422,,Grenada,2020-02-12,0.0,0.0
8330,12423,,Grenada,2020-02-13,0.0,0.0
8331,12424,,Grenada,2020-02-14,0.0,0.0
8332,12425,,Grenada,2020-02-15,0.0,0.0
8333,12426,,Grenada,2020-02-16,0.0,0.0
8334,12427,,Grenada,2020-02-17,0.0,0.0
8335,12428,,Grenada,2020-02-18,0.0,0.0
8336,12429,,Grenada,2020-02-19,0.0,0.0
8337,12430,,Grenada,2020-02-20,0.0,0.0
8338,12431,,Grenada,2020-02-21,0.0,0.0
8339,12432,,Grenada,2020-02-22,0.0,0.0
8340,12433,,Grenada,2020-02-23,0.0,0.0
8341,12434,,Grenada,2020-02-24,0.0,0.0
8342,12435,,Grenada,2020-02-25,0.0,0.0
8343,12436,,Grenada,2020-02-26,0.0,0.0
8344,12437,,Grenada,2020-02-27,0.0,0.0
8345,12438,,Grenada,2020-02-28,0.0,0.0
8346,12439,,Grenada,2020-02-29,0.0,0.0
8347,12440,,Grenada,2020-03-01,0.0,0.0
8348,12441,,Grenada,2020-03-02,0.0,0.0
8349,12442,,Grenada,2020-03-03,0.0,0.0
8350,12443,,Grenada,2020-03-04,0.0,0.0
8351,12444,,Grenada,2020-03-05,0.0,0.0
8352,12445,,Grenada,2020-03-06,0.0,0.0
8353,12446,,Grenada,2020-03-07,0.0,0.0
8354,12447,,Grenada,2020-03-08,0.0,0.0
8355,12448,,Grenada,2020-03-09,0.0,0.0
8356,12449,,Grenada,2020-03-10,0.0,0.0
8357,12450,,Grenada,2020-03-11,0.0,0.0
8358,12451,,Grenada,2020-03-12,0.0,0.0
8359,12452,,Grenada,2020-03-13,0.0,0.0
8360,12453,,Grenada,2020-03-14,0.0,0.0
8361,12454,,Grenada,2020-03-15,0.0,0.0
8362,12455,,Grenada,2020-03-16,0.0,0.0
8363,12456,,Grenada,2020-03-17,0.0,0.0
8364,12457,,Grenada,2020-03-18,0.0,0.0
8365,12458,,Grenada,2020-03-19,0.0,0.0
8366,12459,,Grenada,2020-03-20,0.0,0.0
8367,12460,,Grenada,2020-03-21,0.0,0.0
8368,12461,,Grenada,2020-03-22,1.0,0.0
8369,12462,,Grenada,2020-03-23,1.0,0.0
8370,12463,,Grenada,2020-03-24,1.0,0.0
8371,12464,,Grenada,2020-03-25,1.0,0.0
8372,12465,,Grenada,2020-03-26,7.0,0.0
8373,12466,,Grenada,2020-03-27,7.0,0.0
8374,12467,,Grenada,2020-03-28,7.0,0.0
