,Id,Province_State,Country_Region,Date,ConfirmedCases,Fatalities
14137,21101,,Sudan,2020-01-22,0.0,0.0
14138,21102,,Sudan,2020-01-23,0.0,0.0
14139,21103,,Sudan,2020-01-24,0.0,0.0
14140,21104,,Sudan,2020-01-25,0.0,0.0
14141,21105,,Sudan,2020-01-26,0.0,0.0
14142,21106,,Sudan,2020-01-27,0.0,0.0
14143,21107,,Sudan,2020-01-28,0.0,0.0
14144,21108,,Sudan,2020-01-29,0.0,0.0
14145,21109,,Sudan,2020-01-30,0.0,0.0
14146,21110,,Sudan,2020-01-31,0.0,0.0
14147,21111,,Sudan,2020-02-01,0.0,0.0
14148,21112,,Sudan,2020-02-02,0.0,0.0
14149,21113,,Sudan,2020-02-03,0.0,0.0
14150,21114,,Sudan,2020-02-04,0.0,0.0
14151,21115,,Sudan,2020-02-05,0.0,0.0
14152,21116,,Sudan,2020-02-06,0.0,0.0
14153,21117,,Sudan,2020-02-07,0.0,0.0
14154,21118,,Sudan,2020-02-08,0.0,0.0
14155,21119,,Sudan,2020-02-09,0.0,0.0
14156,21120,,Sudan,2020-02-10,0.0,0.0
14157,21121,,Sudan,2020-02-11,0.0,0.0
14158,21122,,Sudan,2020-02-12,0.0,0.0
14159,21123,,Sudan,2020-02-13,0.0,0.0
14160,21124,,Sudan,2020-02-14,0.0,0.0
14161,21125,,Sudan,2020-02-15,0.0,0.0
14162,21126,,Sudan,2020-02-16,0.0,0.0
14163,21127,,Sudan,2020-02-17,0.0,0.0
14164,21128,,Sudan,2020-02-18,0.0,0.0
14165,21129,,Sudan,2020-02-19,0.0,0.0
14166,21130,,Sudan,2020-02-20,0.0,0.0
14167,21131,,Sudan,2020-02-21,0.0,0.0
14168,21132,,Sudan,2020-02-22,0.0,0.0
14169,21133,,Sudan,2020-02-23,0.0,0.0
14170,21134,,Sudan,2020-02-24,0.0,0.0
14171,21135,,Sudan,2020-02-25,0.0,0.0
14172,21136,,Sudan,2020-02-26,0.0,0.0
14173,21137,,Sudan,2020-02-27,0.0,0.0
14174,21138,,Sudan,2020-02-28,0.0,0.0
14175,21139,,Sudan,2020-02-29,0.0,0.0
14176,21140,,Sudan,2020-03-01,0.0,0.0
14177,21141,,Sudan,2020-03-02,0.0,0.0
14178,21142,,Sudan,2020-03-03,0.0,0.0
14179,21143,,Sudan,2020-03-04,0.0,0.0
14180,21144,,Sudan,2020-03-05,0.0,0.0
14181,21145,,Sudan,2020-03-06,0.0,0.0
14182,21146,,Sudan,2020-03-07,0.0,0.0
14183,21147,,Sudan,2020-03-08,0.0,0.0
14184,21148,,Sudan,2020-03-09,0.0,0.0
14185,21149,,Sudan,2020-03-10,0.0,0.0
14186,21150,,Sudan,2020-03-11,0.0,0.0
14187,21151,,Sudan,2020-03-12,0.0,0.0
14188,21152,,Sudan,2020-03-13,1.0,1.0
14189,21153,,Sudan,2020-03-14,1.0,1.0
14190,21154,,Sudan,2020-03-15,1.0,1.0
14191,21155,,Sudan,2020-03-16,1.0,1.0
14192,21156,,Sudan,2020-03-17,1.0,1.0
14193,21157,,Sudan,2020-03-18,2.0,1.0
14194,21158,,Sudan,2020-03-19,2.0,1.0
14195,21159,,Sudan,2020-03-20,2.0,1.0
14196,21160,,Sudan,2020-03-21,2.0,1.0
14197,21161,,Sudan,2020-03-22,2.0,1.0
14198,21162,,Sudan,2020-03-23,2.0,1.0
14199,21163,,Sudan,2020-03-24,3.0,1.0
14200,21164,,Sudan,2020-03-25,3.0,1.0
14201,21165,,Sudan,2020-03-26,3.0,1.0
14202,21166,,Sudan,2020-03-27,3.0,1.0
14203,21167,,Sudan,2020-03-28,5.0,1.0
