,Id,Province_State,Country_Region,Date,ConfirmedCases,Fatalities
16884,25201,Nebraska,US,2020-01-22,0.0,0.0
16885,25202,Nebraska,US,2020-01-23,0.0,0.0
16886,25203,Nebraska,US,2020-01-24,0.0,0.0
16887,25204,Nebraska,US,2020-01-25,0.0,0.0
16888,25205,Nebraska,US,2020-01-26,0.0,0.0
16889,25206,Nebraska,US,2020-01-27,0.0,0.0
16890,25207,Nebraska,US,2020-01-28,0.0,0.0
16891,25208,Nebraska,US,2020-01-29,0.0,0.0
16892,25209,Nebraska,US,2020-01-30,0.0,0.0
16893,25210,Nebraska,US,2020-01-31,0.0,0.0
16894,25211,Nebraska,US,2020-02-01,0.0,0.0
16895,25212,Nebraska,US,2020-02-02,0.0,0.0
16896,25213,Nebraska,US,2020-02-03,0.0,0.0
16897,25214,Nebraska,US,2020-02-04,0.0,0.0
16898,25215,Nebraska,US,2020-02-05,0.0,0.0
16899,25216,Nebraska,US,2020-02-06,0.0,0.0
16900,25217,Nebraska,US,2020-02-07,0.0,0.0
16901,25218,Nebraska,US,2020-02-08,0.0,0.0
16902,25219,Nebraska,US,2020-02-09,0.0,0.0
16903,25220,Nebraska,US,2020-02-10,0.0,0.0
16904,25221,Nebraska,US,2020-02-11,0.0,0.0
16905,25222,Nebraska,US,2020-02-12,0.0,0.0
16906,25223,Nebraska,US,2020-02-13,0.0,0.0
16907,25224,Nebraska,US,2020-02-14,0.0,0.0
16908,25225,Nebraska,US,2020-02-15,0.0,0.0
16909,25226,Nebraska,US,2020-02-16,0.0,0.0
16910,25227,Nebraska,US,2020-02-17,0.0,0.0
16911,25228,Nebraska,US,2020-02-18,0.0,0.0
16912,25229,Nebraska,US,2020-02-19,0.0,0.0
16913,25230,Nebraska,US,2020-02-20,0.0,0.0
16914,25231,Nebraska,US,2020-02-21,0.0,0.0
16915,25232,Nebraska,US,2020-02-22,0.0,0.0
16916,25233,Nebraska,US,2020-02-23,0.0,0.0
16917,25234,Nebraska,US,2020-02-24,0.0,0.0
16918,25235,Nebraska,US,2020-02-25,0.0,0.0
16919,25236,Nebraska,US,2020-02-26,0.0,0.0
16920,25237,Nebraska,US,2020-02-27,0.0,0.0
16921,25238,Nebraska,US,2020-02-28,0.0,0.0
16922,25239,Nebraska,US,2020-02-29,0.0,0.0
16923,25240,Nebraska,US,2020-03-01,0.0,0.0
16924,25241,Nebraska,US,2020-03-02,0.0,0.0
16925,25242,Nebraska,US,2020-03-03,0.0,0.0
16926,25243,Nebraska,US,2020-03-04,0.0,0.0
16927,25244,Nebraska,US,2020-03-05,0.0,0.0
16928,25245,Nebraska,US,2020-03-06,0.0,0.0
16929,25246,Nebraska,US,2020-03-07,0.0,0.0
16930,25247,Nebraska,US,2020-03-08,0.0,0.0
16931,25248,Nebraska,US,2020-03-09,0.0,0.0
16932,25249,Nebraska,US,2020-03-10,3.0,0.0
16933,25250,Nebraska,US,2020-03-11,5.0,0.0
16934,25251,Nebraska,US,2020-03-12,10.0,0.0
16935,25252,Nebraska,US,2020-03-13,13.0,0.0
16936,25253,Nebraska,US,2020-03-14,14.0,0.0
16937,25254,Nebraska,US,2020-03-15,17.0,0.0
16938,25255,Nebraska,US,2020-03-16,18.0,0.0
16939,25256,Nebraska,US,2020-03-17,21.0,0.0
16940,25257,Nebraska,US,2020-03-18,24.0,0.0
16941,25258,Nebraska,US,2020-03-19,29.0,0.0
16942,25259,Nebraska,US,2020-03-20,37.0,0.0
16943,25260,Nebraska,US,2020-03-21,38.0,0.0
16944,25261,Nebraska,US,2020-03-22,51.0,0.0
16945,25262,Nebraska,US,2020-03-23,51.0,0.0
16946,25263,Nebraska,US,2020-03-24,66.0,0.0
16947,25264,Nebraska,US,2020-03-25,71.0,0.0
16948,25265,Nebraska,US,2020-03-26,74.0,0.0
16949,25266,Nebraska,US,2020-03-27,82.0,0.0
16950,25267,Nebraska,US,2020-03-28,96.0,2.0
