,Id,Province_State,Country_Region,Date,ConfirmedCases,Fatalities
13065,19501,,Rwanda,2020-01-22,0.0,0.0
13066,19502,,Rwanda,2020-01-23,0.0,0.0
13067,19503,,Rwanda,2020-01-24,0.0,0.0
13068,19504,,Rwanda,2020-01-25,0.0,0.0
13069,19505,,Rwanda,2020-01-26,0.0,0.0
13070,19506,,Rwanda,2020-01-27,0.0,0.0
13071,19507,,Rwanda,2020-01-28,0.0,0.0
13072,19508,,Rwanda,2020-01-29,0.0,0.0
13073,19509,,Rwanda,2020-01-30,0.0,0.0
13074,19510,,Rwanda,2020-01-31,0.0,0.0
13075,19511,,Rwanda,2020-02-01,0.0,0.0
13076,19512,,Rwanda,2020-02-02,0.0,0.0
13077,19513,,Rwanda,2020-02-03,0.0,0.0
13078,19514,,Rwanda,2020-02-04,0.0,0.0
13079,19515,,Rwanda,2020-02-05,0.0,0.0
13080,19516,,Rwanda,2020-02-06,0.0,0.0
13081,19517,,Rwanda,2020-02-07,0.0,0.0
13082,19518,,Rwanda,2020-02-08,0.0,0.0
13083,19519,,Rwanda,2020-02-09,0.0,0.0
13084,19520,,Rwanda,2020-02-10,0.0,0.0
13085,19521,,Rwanda,2020-02-11,0.0,0.0
13086,19522,,Rwanda,2020-02-12,0.0,0.0
13087,19523,,Rwanda,2020-02-13,0.0,0.0
13088,19524,,Rwanda,2020-02-14,0.0,0.0
13089,19525,,Rwanda,2020-02-15,0.0,0.0
13090,19526,,Rwanda,2020-02-16,0.0,0.0
13091,19527,,Rwanda,2020-02-17,0.0,0.0
13092,19528,,Rwanda,2020-02-18,0.0,0.0
13093,19529,,Rwanda,2020-02-19,0.0,0.0
13094,19530,,Rwanda,2020-02-20,0.0,0.0
13095,19531,,Rwanda,2020-02-21,0.0,0.0
13096,19532,,Rwanda,2020-02-22,0.0,0.0
13097,19533,,Rwanda,2020-02-23,0.0,0.0
13098,19534,,Rwanda,2020-02-24,0.0,0.0
13099,19535,,Rwanda,2020-02-25,0.0,0.0
13100,19536,,Rwanda,2020-02-26,0.0,0.0
13101,19537,,Rwanda,2020-02-27,0.0,0.0
13102,19538,,Rwanda,2020-02-28,0.0,0.0
13103,19539,,Rwanda,2020-02-29,0.0,0.0
13104,19540,,Rwanda,2020-03-01,0.0,0.0
13105,19541,,Rwanda,2020-03-02,0.0,0.0
13106,19542,,Rwanda,2020-03-03,0.0,0.0
13107,19543,,Rwanda,2020-03-04,0.0,0.0
13108,19544,,Rwanda,2020-03-05,0.0,0.0
13109,19545,,Rwanda,2020-03-06,0.0,0.0
13110,19546,,Rwanda,2020-03-07,0.0,0.0
13111,19547,,Rwanda,2020-03-08,0.0,0.0
13112,19548,,Rwanda,2020-03-09,0.0,0.0
13113,19549,,Rwanda,2020-03-10,0.0,0.0
13114,19550,,Rwanda,2020-03-11,0.0,0.0
13115,19551,,Rwanda,2020-03-12,0.0,0.0
13116,19552,,Rwanda,2020-03-13,0.0,0.0
13117,19553,,Rwanda,2020-03-14,1.0,0.0
13118,19554,,Rwanda,2020-03-15,1.0,0.0
13119,19555,,Rwanda,2020-03-16,5.0,0.0
13120,19556,,Rwanda,2020-03-17,7.0,0.0
13121,19557,,Rwanda,2020-03-18,8.0,0.0
13122,19558,,Rwanda,2020-03-19,8.0,0.0
13123,19559,,Rwanda,2020-03-20,17.0,0.0
13124,19560,,Rwanda,2020-03-21,17.0,0.0
13125,19561,,Rwanda,2020-03-22,19.0,0.0
13126,19562,,Rwanda,2020-03-23,36.0,0.0
13127,19563,,Rwanda,2020-03-24,40.0,0.0
13128,19564,,Rwanda,2020-03-25,41.0,0.0
13129,19565,,Rwanda,2020-03-26,50.0,0.0
13130,19566,,Rwanda,2020-03-27,54.0,0.0
13131,19567,,Rwanda,2020-03-28,60.0,0.0
